DATE,DFF,DGS10,DGS3MO,DGS5
1998-05-01,5.4887096774193548,5.6525000000000000,5.1400000000000000,5.6280000000000000
1998-06-01,5.5586666666666667,5.4963636363636364,5.1240909090909091,5.5240909090909091
1998-07-01,5.5358064516129032,5.4613636363636364,5.0945454545454545,5.4613636363636364
1998-08-01,5.5467741935483871,5.3419047619047619,5.0409523809523810,5.2747619047619048
1998-09-01,5.5116666666666667,4.8066666666666667,4.7390476190476190,4.6238095238095238
1998-10-01,5.0709677419354839,4.5300000000000000,4.0704761904761905,4.1842857142857143
1998-11-01,4.8260000000000000,4.8273684210526316,4.5310526315789474,4.5373684210526316
1998-12-01,4.6835483870967742,4.6450000000000000,4.4968181818181818,4.4500000000000000
1999-01-01,4.6325806451612903,4.7221052631578947,4.4463157894736842,4.6005263157894737
1999-02-01,4.7646428571428571,4.9989473684210526,4.5552631578947368,4.9147368421052632
1999-03-01,4.8093548387096774,5.2326086956521739,4.5665217391304348,5.1404347826086957
1999-04-01,4.7363333333333333,5.1845454545454545,4.4090909090909091,5.0795454545454545
1999-05-01,4.7422580645161290,5.5395000000000000,4.6310000000000000,5.4370000000000000
1999-06-01,4.7646666666666667,5.8995454545454545,4.7154545454545455,5.8090909090909091
1999-07-01,4.9941935483870968,5.7919047619047619,4.6857142857142857,5.6785714285714286
1999-08-01,5.0722580645161290,5.9390909090909091,4.8736363636363636,5.8413636363636364
1999-09-01,5.2243333333333333,5.9152380952380952,4.8223809523809524,5.8019047619047619
1999-10-01,5.2000000000000000,6.1120000000000000,5.0185000000000000,6.0335000000000000
1999-11-01,5.4200000000000000,6.0340000000000000,5.2275000000000000,5.9690000000000000
1999-12-01,5.2958064516129032,6.2754545454545455,5.3568181818181818,6.1863636363636364
2000-01-01,5.4483870967741935,6.6610000000000000,5.4990000000000000,6.5795000000000000
2000-02-01,5.7348275862068966,6.5195000000000000,5.7270000000000000,6.6780000000000000
2000-03-01,5.8535483870967742,6.2565217391304348,5.8639130434782609,6.5039130434782609
